,UserName,SrcDevice,DstDevice,Authent Type,Failure,DailyCount
71,User341813,Comp948451,None,InteractiveLogon,0,2.0
72,User341813,Comp948451,None,InteractiveLogon,0,2.0
73,User341813,Comp948451,None,InteractiveLogon,0,2.0
74,User341813,Comp948451,Comp948451,TGS,0,3.0
75,User341813,Comp948451,Comp915658,TGS,0,1.0
76,User341813,Comp948451,Comp915658,TGS,0,1.0
77,User341813,Comp948451,Comp915658,TGS,0,1.0
78,User341813,Comp948451,Comp915658,TGS,0,1.0
79,User341813,Comp948451,Comp915658,TGS,0,1.0
80,User341813,Comp948451,Comp915658,TGS,0,1.0
81,User341813,Comp948451,Comp915658,TGS,0,1.0
82,User341813,Comp948451,Comp915658,TGS,0,1.0
83,User341813,Comp101780,Comp915658,TGS,0,2.0
84,User341813,Comp101780,Comp915658,TGS,0,2.0
85,User341813,Comp101780,None,InteractiveLogon,0,2.0
86,User341813,Comp101780,Comp915658,NetworkLogon,0,2.0
87,User341813,Comp101780,Comp327612,TGS,0,1.0
88,User341813,Comp101780,Comp327612,NetworkLogon,0,1.0
89,User341813,Comp101780,Comp101780,TGS,0,2.0
90,User341813,Comp101780,Comp101780,TGS,0,2.0
91,User341813,Comp948451,Comp370444,TGS,0,14.0
92,User341813,Comp948451,Comp829338,TGS,0,5.0
93,User341813,Comp948451,Comp829338,TGS,0,5.0
94,User341813,Comp948451,Comp829338,TGS,0,5.0
95,User341813,Comp948451,Comp829338,TGS,0,5.0
96,User341813,Comp101780,Comp004340,NetworkLogon,0,1.0
97,User341813,Comp101780,Comp004340,NetworkLogon,0,1.0
98,User341813,Comp948451,Comp327612,TGS,0,2.0
99,User341813,Comp948451,Comp327612,TGS,0,2.0
100,User341813,Comp948451,Comp327612,TGS,0,2.0
101,User341813,Comp948451,Comp327612,TGS,0,2.0
102,User341813,Comp948451,None,ScreensaverDismissed,0,4.0
103,User341813,Comp948451,None,ScreensaverDismissed,0,4.0
104,User341813,Comp948451,None,ScreensaverDismissed,0,4.0
105,User341813,Comp697129,Comp697129,TGS,0,2.0
106,User341813,Comp697129,Comp697129,TGS,0,2.0
107,User341813,Comp697129,Comp697129,TGS,0,2.0
108,User341813,Comp697129,Comp697129,TGS,0,2.0
109,User341813,Comp697129,ActiveDirectory,NetworkLogon,0,24.0
110,User341813,Comp697129,ActiveDirectory,NetworkLogon,0,24.0
111,User341813,Comp697129,ActiveDirectory,TGT,0,2.0
112,User341813,Comp697129,ActiveDirectory,TGT,0,2.0
113,User341813,Comp697129,ActiveDirectory,TGT,0,2.0
114,User341813,Comp697129,ActiveDirectory,TGT,0,2.0
115,User341813,Comp101780,None,CachedInteractive,0,2.0
116,User341813,Comp101780,Comp004340,TGS,0,1.0
117,User341813,Comp101780,Comp004340,TGS,0,1.0
118,User341813,Comp697129,None,CachedInteractive,0,2.0
119,User341813,Comp697129,None,CachedInteractive,0,2.0
120,User341813,Comp697129,None,CachedInteractive,0,2.0
121,User341813,Comp697129,None,CachedInteractive,0,2.0
122,User341813,Comp101780,Comp829338,TGS,0,2.0
123,User341813,Comp101780,Comp829338,TGS,0,2.0
124,User341813,Comp101780,Comp364152,TGS,0,2.0
125,User341813,Comp101780,Comp364152,TGS,0,2.0
126,User341813,Comp948451,Comp788417,TGS,0,12.0
127,User341813,Comp948451,Comp788417,TGS,0,12.0
128,User341813,Comp948451,Comp788417,TGS,0,12.0
129,User341813,Comp948451,Comp788417,TGS,0,12.0
130,User341813,Comp948451,Comp948451,TGS,0,12.0
131,User341813,Comp948451,Comp948451,TGS,0,12.0
132,User341813,Comp948451,Comp948451,TGS,0,12.0
133,User341813,Comp101780,ActiveDirectory,TGT,0,4.0
134,User341813,Comp101780,ActiveDirectory,TGT,0,4.0
135,User341813,Comp101780,ActiveDirectory,TGT,0,4.0
136,User341813,Comp697129,None,WorkstationUnlock,0,2.0
137,User341813,Comp697129,None,WorkstationUnlock,0,2.0
138,User341813,Comp697129,None,WorkstationUnlock,0,2.0
139,User341813,Comp697129,None,WorkstationUnlock,0,2.0
140,User341813,Comp101780,None,WorkstationLock,0,1.0
141,User341813,Comp101780,None,WorkstationLock,0,1.0
142,User341813,Comp101780,None,WorkstationLock,0,1.0
143,User341813,Comp948451,Comp915658,TGS,0,6.0
144,User341813,Comp948451,Comp915658,TGS,0,6.0
145,User341813,Comp948451,Comp915658,TGS,0,6.0
146,User341813,Comp948451,Comp915658,NetworkLogon,0,2.0
147,User341813,Comp948451,Comp370444,NetworkLogon,0,33.0
148,User341813,Comp948451,Comp370444,NetworkLogon,0,33.0
149,User341813,Comp948451,None,InteractiveLogon,1,1.0
150,User341813,Comp948451,None,WorkstationLock,0,8.0
151,User341813,Comp948451,None,WorkstationLock,0,8.0
152,User341813,Comp948451,None,WorkstationLock,0,8.0
153,User341813,Comp948451,Comp829338,TGS,0,2.0
154,User341813,Comp948451,Comp829338,TGS,0,2.0
155,User341813,Comp948451,Comp829338,TGS,0,2.0
156,User341813,Comp948451,Comp370444,TGS,0,10.0
157,User341813,Comp948451,Comp370444,TGS,0,10.0
158,User341813,Comp948451,ActiveDirectory,TGS,0,51.0
159,User341813,Comp948451,ActiveDirectory,TGS,0,51.0
160,User341813,Comp948451,Comp788417,TGS,0,9.0
161,User341813,Comp948451,Comp948451,TGS,0,9.0
162,User341813,Comp948451,Comp948451,TGS,0,9.0
163,User341813,Comp948451,Comp327612,NetworkLogon,0,2.0
164,User341813,Comp948451,Comp327612,NetworkLogon,0,2.0
165,User341813,Comp948451,Comp327612,NetworkLogon,0,2.0
166,User341813,Comp948451,Comp327612,NetworkLogon,0,2.0
167,User341813,Comp948451,Comp915658,TGS,0,2.0
168,User341813,Comp697129,ActiveDirectory,TGS,0,12.0
169,User341813,Comp697129,ActiveDirectory,TGS,0,12.0
170,User341813,Comp697129,ActiveDirectory,TGS,0,12.0
171,User341813,Comp697129,ActiveDirectory,TGS,0,12.0
172,User341813,Comp948451,Comp915658,NetworkLogon,0,7.0
173,User341813,Comp948451,Comp915658,NetworkLogon,0,7.0
174,User341813,Comp948451,Comp829338,TGS,0,3.0
175,User341813,Comp948451,Comp829338,TGS,0,3.0
176,User341813,Comp948451,Comp829338,TGS,0,3.0
177,User341813,Comp697129,ActiveDirectory,NetworkLogon,0,22.0
178,User341813,Comp948451,Comp915658,TGS,0,3.0
179,User341813,Comp948451,Comp915658,TGS,0,3.0
180,User341813,Comp948451,Comp915658,TGS,0,3.0
181,User341813,Comp948451,Comp915658,TGS,0,3.0
182,User341813,Comp948451,Comp915658,TGS,0,3.0
183,User341813,Comp948451,Comp788417,TGS,0,3.0
184,User341813,Comp948451,Comp788417,TGS,0,3.0
185,User341813,Comp948451,Comp788417,TGS,0,3.0
186,User341813,Comp948451,Comp370444,NetworkLogon,0,24.0
187,User341813,Comp948451,Comp370444,NetworkLogon,0,24.0
188,User341813,Comp948451,Comp370444,NetworkLogon,0,24.0
189,User341813,Comp948451,ActiveDirectory,TGT,0,6.0
190,User341813,Comp948451,ActiveDirectory,TGT,0,6.0
191,User341813,Comp948451,ActiveDirectory,TGT,0,6.0
192,User341813,Comp948451,ActiveDirectory,TGT,0,6.0
193,User341813,Comp948451,Comp370444,TGS,0,3.0
194,User341813,Comp948451,Comp370444,TGS,0,3.0
195,User341813,Comp948451,Comp788417,TGS,0,2.0
196,User341813,Comp948451,Comp788417,TGS,0,2.0
197,User341813,Comp948451,Comp546675,TGS,0,1.0
198,User341813,Comp948451,Comp546675,TGS,0,1.0
199,User341813,Comp948451,Comp546675,TGS,0,1.0
200,User341813,Comp948451,Comp546675,TGS,0,1.0
201,User341813,Comp948451,Comp370444,TGS,0,2.0
202,User341813,Comp948451,Comp546675,NetworkLogon,0,1.0
203,User341813,Comp948451,Comp546675,NetworkLogon,0,1.0
204,User341813,Comp948451,Comp546675,NetworkLogon,0,1.0
205,User341813,Comp948451,Comp546675,NetworkLogon,0,1.0
206,User341813,Comp948451,ActiveDirectory,TGS,0,32.0
207,User341813,Comp948451,Comp915658,NetworkLogon,0,3.0
208,User341813,Comp948451,Comp915658,NetworkLogon,0,3.0
209,User341813,Comp948451,Comp915658,NetworkLogon,0,3.0
210,User341813,Comp948451,None,WorkstationUnlock,1,1.0
211,User341813,Comp948451,None,WorkstationUnlock,1,1.0
212,User341813,Comp948451,None,WorkstationUnlock,1,1.0
213,User341813,Comp948451,None,WorkstationUnlock,1,1.0
214,User341813,Comp697129,None,InteractiveLogon,0,1.0
215,User341813,Comp697129,None,InteractiveLogon,0,1.0
216,User341813,Comp697129,None,InteractiveLogon,0,1.0
217,User341813,Comp948451,Comp370444,TGS,0,6.0
218,User341813,Comp697129,ActiveDirectory,TGT,0,1.0
219,User341813,Comp697129,ActiveDirectory,TGT,0,1.0
220,User341813,Comp697129,ActiveDirectory,TGT,0,1.0
221,User341813,Comp697129,ActiveDirectory,TGT,0,1.0
222,User341813,Comp697129,Comp697129,TGS,0,1.0
223,User341813,Comp697129,Comp697129,TGS,0,1.0
224,User341813,Comp697129,Comp697129,TGS,0,1.0
225,User341813,Comp697129,Comp697129,TGS,0,1.0
226,User341813,Comp697129,ActiveDirectory,TGS,0,7.0
227,User341813,Comp697129,ActiveDirectory,TGS,0,7.0
228,User341813,Comp948451,Comp915658,NetworkLogon,0,11.0
229,User341813,Comp948451,None,WorkstationLock,0,10.0
230,User341813,Comp948451,None,WorkstationLock,0,10.0
231,User341813,Comp948451,None,ScreensaverDismissed,0,7.0
232,User341813,Comp948451,None,ScreensaverInvoked,0,7.0
233,User341813,Comp948451,None,ScreensaverInvoked,0,7.0
234,User341813,Comp948451,Comp788417,TGS,0,8.0
235,User341813,Comp948451,Comp948451,TGS,0,11.0
236,User341813,Comp948451,Comp915658,TGS,0,5.0
237,User341813,Comp948451,Comp915658,TGS,0,5.0
238,User341813,Comp948451,Comp915658,NetworkLogon,0,5.0
239,User341813,Comp101780,None,InteractiveLogon,0,4.0
240,User341813,Comp101780,None,InteractiveLogon,0,4.0
241,User341813,Comp101780,Comp788417,TGS,0,1.0
242,User341813,Comp101780,Comp327612,TGS,0,2.0
243,User341813,Comp101780,Comp327612,TGS,0,2.0
244,User341813,Comp948451,Comp829338,TGS,0,4.0
245,User341813,Comp948451,Comp829338,TGS,0,4.0
246,User341813,Comp101780,Comp004340,TGS,0,2.0
247,User341813,Comp948451,Comp788417,TGS,0,11.0
248,User341813,Comp101780,Comp327612,NetworkLogon,0,2.0
249,User341813,Comp101780,Comp327612,NetworkLogon,0,2.0
250,User341813,Comp101780,Comp004340,NetworkLogon,0,2.0
251,User341813,Comp948451,Comp915658,TGS,0,4.0
252,User341813,Comp948451,Comp915658,TGS,0,4.0
253,User341813,Comp948451,Comp915658,NetworkLogon,0,6.0
254,User341813,Comp948451,None,ScreensaverDismissed,0,5.0
255,User341813,Comp948451,None,ScreensaverDismissed,0,5.0
256,User341813,Comp948451,None,WorkstationUnlock,1,2.0
257,User341813,Comp948451,None,WorkstationUnlock,1,2.0
258,User341813,Comp948451,None,ScreensaverInvoked,0,5.0
259,User341813,Comp948451,None,ScreensaverInvoked,0,5.0
260,User341813,Comp101780,Comp101780,TGS,0,1.0
261,User341813,Comp101780,ActiveDirectory,TGS,0,14.0
262,User341813,Comp948451,Comp788417,TGS,0,10.0
263,User341813,Comp948451,Comp788417,TGS,0,10.0
264,User341813,Comp948451,ActiveDirectory,TGT,0,29.0
265,User341813,Comp948451,ActiveDirectory,NetworkLogon,0,189.0
266,User341813,Comp948451,ActiveDirectory,TGT,0,4.0
267,User341813,Comp948451,ActiveDirectory,TGT,0,4.0
268,User341813,Comp948451,Comp915658,NetworkLogon,0,8.0
269,User341813,Comp948451,Comp915658,NetworkLogon,0,8.0
270,User341813,Comp948451,Comp004340,TGS,0,2.0
271,User341813,Comp948451,Comp004340,TGS,0,2.0
272,User341813,Comp948451,Comp004340,TGS,0,2.0
273,User341813,Comp948451,Comp004340,NetworkLogon,0,2.0
274,User341813,Comp948451,Comp004340,NetworkLogon,0,2.0
275,User341813,Comp948451,Comp004340,NetworkLogon,0,2.0
276,User341813,Comp948451,None,ScreensaverDismissed,0,6.0
277,User341813,Comp948451,None,ScreensaverDismissed,0,6.0
278,User341813,Comp948451,None,InteractiveLogon,0,4.0
279,User341813,Comp948451,None,InteractiveLogon,0,4.0
280,User341813,Comp948451,None,InteractiveLogon,0,4.0
281,User341813,Comp101780,ActiveDirectory,TGT,0,2.0
282,User341813,Comp697129,ActiveDirectory,TGS,0,5.0
283,User341813,Comp948451,None,ScreensaverDismissed,0,3.0
284,User341813,Comp948451,None,ScreensaverDismissed,0,3.0
285,User341813,Comp948451,Comp948451,TGS,0,10.0
286,User341813,Comp948451,None,ScreensaverInvoked,0,3.0
287,User341813,Comp948451,None,ScreensaverInvoked,0,3.0
288,User341813,Comp697129,None,CachedInteractive,0,1.0
289,User341813,Comp697129,None,CachedInteractive,0,1.0
290,User341813,Comp697129,None,CachedInteractive,0,1.0
291,User341813,Comp697129,None,WorkstationUnlock,0,1.0
292,User341813,Comp697129,None,WorkstationUnlock,0,1.0
293,User341813,Comp697129,None,WorkstationUnlock,0,1.0
294,User341813,Comp948451,Comp546675,TGS,0,2.0
295,User341813,Comp948451,Comp546675,TGS,0,2.0
296,User341813,Comp948451,Comp546675,TGS,0,2.0
297,User341813,Comp948451,Comp546675,TGS,0,2.0
298,User341813,Comp948451,Comp546675,NetworkLogon,0,3.0
299,User341813,Comp948451,Comp546675,NetworkLogon,0,3.0
300,User341813,Comp948451,None,WorkstationUnlock,0,50.0
301,User341813,Comp697129,ActiveDirectory,NetworkLogon,0,11.0
302,User341813,Comp948451,Comp788417,TGS,0,5.0
303,User341813,Comp948451,Comp788417,TGS,0,5.0
304,User341813,Comp948451,None,WorkstationUnlock,0,12.0
305,User341813,Comp948451,ActiveDirectory,NetworkLogon,0,194.0
306,User341813,Comp948451,ActiveDirectory,TGS,0,33.0
307,User341813,Comp107130,Comp916004,NetworkLogon,0,16.0
308,User341813,Comp107130,Comp916004,NetworkLogon,0,11.0
309,User341813,Comp107130,Comp916004,NetworkLogon,0,11.0
310,User341813,Comp107130,Comp916004,NetworkLogon,0,11.0
311,User341813,Comp948451,Comp829338,TGS,0,6.0
312,User341813,Comp697129,ActiveDirectory,NetworkLogon,0,25.0
313,User341813,Comp948451,None,ScreensaverInvoked,0,6.0
314,User341813,Comp101780,ActiveDirectory,TGS,0,24.0
315,User341813,Comp948451,ActiveDirectory,NetworkLogon,0,242.0
316,User341813,Comp948451,None,WorkstationUnlock,0,20.0
317,User341813,Comp948451,None,WorkstationLock,0,4.0
318,User341813,Comp948451,Comp948451,TGS,0,5.0
319,User341813,Comp948451,Comp948451,TGS,0,5.0
320,User341813,Comp948451,Comp546675,NetworkLogon,0,2.0
321,User341813,Comp948451,Comp546675,NetworkLogon,0,2.0
322,User341813,Comp948451,Comp581624,NetworkLogon,0,13.0
323,User341813,Comp948451,None,WorkstationLock,0,5.0
324,User341813,Comp948451,Comp788417,TGS,0,6.0
325,User341813,Comp948451,ActiveDirectory,TGS,0,61.0
326,User341813,Comp948451,None,WorkstationUnlock,0,21.0
327,User341813,Comp948451,Comp915658,NetworkLogon,0,12.0
328,User341813,Comp948451,ActiveDirectory,TGT,0,11.0
329,User341813,Comp948451,Comp327612,NetworkLogon,0,3.0
330,User341813,Comp948451,None,ScreensaverDismissed,0,2.0
331,User341813,Comp948451,Comp788417,TGS,0,4.0
332,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
333,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
334,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
335,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
336,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
337,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
338,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
339,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
340,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
341,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
342,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
343,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
344,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
345,User865513,Comp966790,Comp915658,NetworkLogon,0,1.0
346,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
347,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
348,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
349,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
350,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
351,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
352,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
353,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
354,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
355,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
356,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
357,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
358,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
359,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
360,User865513,Comp966790,Comp889339,NetworkLogon,0,1.0
361,User865513,Comp966790,ActiveDirectory,TGT,0,5.0
362,User865513,Comp966790,ActiveDirectory,TGT,0,5.0
363,User865513,Comp966790,ActiveDirectory,TGT,0,5.0
364,User865513,Comp966790,Comp370444,TGS,0,6.0
365,User865513,Comp966790,Comp546675,TGS,0,1.0
366,User865513,Comp966790,Comp546675,TGS,0,1.0
367,User865513,Comp966790,Comp546675,TGS,0,1.0
368,User865513,Comp966790,Comp546675,TGS,0,1.0
369,User865513,Comp966790,Comp546675,TGS,0,1.0
370,User865513,Comp966790,Comp546675,TGS,0,1.0
371,User865513,Comp966790,Comp546675,TGS,0,1.0
372,User865513,Comp966790,Comp100057,TGS,0,1.0
373,User865513,Comp966790,Comp100057,TGS,0,1.0
374,User865513,Comp966790,Comp100057,TGS,0,1.0
375,User865513,Comp966790,Comp100057,TGS,0,1.0
376,User865513,Comp966790,Comp100057,TGS,0,1.0
377,User865513,Comp966790,Comp100057,TGS,0,1.0
378,User865513,Comp966790,Comp100057,TGS,0,1.0
379,User865513,Comp966790,Comp100057,TGS,0,1.0
380,User865513,Comp966790,Comp100057,TGS,0,1.0
381,User865513,Comp966790,Comp100057,TGS,0,1.0
382,User865513,Comp966790,Comp100057,TGS,0,1.0
383,User865513,Comp966790,Comp100057,TGS,0,1.0
384,User865513,Comp966790,Comp100057,TGS,0,1.0
385,User865513,Comp966790,Comp100057,TGS,0,1.0
386,User865513,Comp966790,Comp100057,TGS,0,1.0
387,User865513,Comp966790,Comp100057,TGS,0,1.0
388,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
389,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
390,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
391,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
392,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
393,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
394,User865513,Comp966790,Comp546675,NetworkLogon,0,1.0
395,User865513,Comp966790,Comp097327,TGS,0,1.0
396,User865513,Comp966790,Comp097327,TGS,0,1.0
397,User865513,Comp966790,Comp097327,TGS,0,1.0
398,User865513,Comp966790,Comp097327,TGS,0,1.0
399,User865513,Comp966790,Comp097327,TGS,0,1.0
400,User865513,Comp966790,Comp097327,TGS,0,1.0
401,User865513,Comp966790,Comp097327,TGS,0,1.0
402,User865513,Comp966790,Comp097327,TGS,0,1.0
403,User865513,Comp966790,Comp097327,TGS,0,1.0
404,User865513,Comp966790,Comp097327,TGS,0,1.0
405,User865513,Comp966790,Comp097327,TGS,0,1.0
406,User865513,Comp966790,Comp097327,TGS,0,1.0
407,User865513,Comp966790,Comp097327,TGS,0,1.0
408,User865513,Comp966790,Comp370444,NetworkLogon,0,27.0
409,User865513,Comp966790,Comp370444,NetworkLogon,0,27.0
410,User865513,Comp966790,None,WorkstationUnlock,0,9.0
411,User865513,Comp966790,None,WorkstationUnlock,0,9.0
412,User865513,Comp966790,None,WorkstationUnlock,0,9.0
413,User865513,Comp966790,None,WorkstationUnlock,0,9.0
414,User865513,Comp966790,None,WorkstationUnlock,0,9.0
415,User865513,Comp966790,Comp829338,TGS,0,1.0
416,User865513,Comp966790,Comp829338,TGS,0,1.0
417,User865513,Comp966790,Comp829338,TGS,0,1.0
418,User865513,Comp966790,Comp829338,TGS,0,1.0
419,User865513,Comp966790,Comp829338,TGS,0,1.0
420,User865513,Comp966790,Comp829338,TGS,0,1.0
421,User865513,Comp966790,Comp829338,TGS,0,1.0
422,User865513,Comp966790,Comp829338,TGS,0,1.0
423,User865513,Comp966790,Comp829338,TGS,0,1.0
424,User865513,Comp966790,Comp829338,TGS,0,1.0
425,User865513,Comp966790,Comp829338,TGS,0,1.0
426,User865513,Comp966790,Comp829338,TGS,0,1.0
427,User865513,Comp966790,Comp829338,TGS,0,1.0
428,User865513,Comp966790,Comp829338,TGS,0,1.0
429,User865513,Comp966790,Comp966790,TGS,0,3.0
430,User865513,Comp966790,Comp966790,TGS,0,3.0
431,User865513,Comp966790,Comp966790,TGS,0,3.0
432,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
433,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
434,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
435,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
436,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
437,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
438,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
439,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
440,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
441,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
442,User865513,Comp966790,Comp664618,NetworkLogon,0,1.0
443,User865513,Comp966790,Comp915658,TGS,0,1.0
444,User865513,Comp966790,Comp915658,TGS,0,1.0
445,User865513,Comp966790,Comp915658,TGS,0,1.0
446,User865513,Comp966790,Comp915658,TGS,0,1.0
447,User865513,Comp966790,Comp915658,TGS,0,1.0
448,User865513,Comp966790,Comp915658,TGS,0,1.0
449,User865513,Comp966790,Comp915658,TGS,0,1.0
450,User865513,Comp966790,Comp915658,TGS,0,1.0
451,User865513,Comp966790,Comp915658,TGS,0,1.0
452,User865513,Comp966790,Comp915658,TGS,0,1.0
453,User865513,Comp966790,Comp915658,TGS,0,1.0
454,User865513,Comp966790,Comp915658,TGS,0,1.0
455,User865513,Comp966790,Comp915658,TGS,0,1.0
456,User865513,Comp966790,Comp915658,TGS,0,1.0
457,User865513,Comp966790,Comp788417,TGS,0,5.0
458,User865513,Comp966790,Comp788417,TGS,0,5.0
459,User865513,Comp966790,Comp788417,TGS,0,5.0
460,User865513,Comp966790,Comp788417,TGS,0,5.0
461,User865513,Comp966790,None,WorkstationLock,0,3.0
462,User865513,Comp966790,None,WorkstationLock,0,3.0
463,User865513,Comp966790,None,WorkstationLock,0,3.0
464,User865513,Comp966790,None,WorkstationLock,0,3.0
465,User865513,Comp966790,ActiveDirectory,TGT,0,6.0
466,User865513,Comp966790,ActiveDirectory,TGT,0,6.0
467,User865513,Comp966790,None,WorkstationUnlock,0,12.0
468,User865513,Comp966790,None,WorkstationUnlock,0,12.0
